RecipeID,RecipeMasterID,MaterialMasterID,BomAlternative,ProdIssue,ProdSpecific1,ProdSpecific2,ProdSpecific3,RecipeEdition,RecipeDescription,RecipeStatus,RecipeTypeID,RecipeTypeGlobalName,RecipeTypeLocalName,ProcessTypeID,ProcessTypeName,ParameterID,ParameterName,ParameterType,ParameterGlobalName,ParameterLocalName,ParameterUnitSymbol,ParameterValue,Workcenter,TechOffsetValue,TechOffsetComments,TechOffsetUTCDate,TechOffsetLocalDate,TechOffsetHistoryValueFrom,TechOffsetHistoryValueTo,TechOffsetHistoryComments,TechOffsetHistoryUTCDate,TechOffsetHistoryLocalDate,UserName
36561,36561,9.9267E+11,C1,100,992670596700,0357402000,BMW,1,205/60 R 16 (2+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190003,TB1_IL_Friction,Number,Lay-on friction IL,IL 安装摩擦,%,100,TB133,-9,,2026/7/18 8:29,2026/7/18 16:29,-7,-9,,2026/7/18 8:29,2026/7/18 16:29,CGMS_uih69083
163925,163925,9.92671E+11,C1,100,992670596700,0345674000,NORDIC,1,245/45 R19 (1+3/4),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB134,-10,,2026/7/18 8:25,2026/7/18 16:25,-15,-10,,2026/7/18 8:25,2026/7/18 16:25,CGMS_uih69088
126590,126590,9.92671E+11,C1,100,992670596700,0341380000,RE,1,215/60 R16 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190349,TB1_PL1_SpeedLayonDrum,Number,Lay-on speed PLY 1,PLY 1 安装速度,m/min,110,TB123,10,,2026/7/18 8:25,2026/7/18 16:25,0,10,,2026/7/18 8:25,2026/7/18 16:25,CGMS_uih68874
123209,123209,9.92671E+11,C1,100,992670596700,1563307000,RE,1,245/45 R20 (1+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190260,TB1_BS_PositionSettingBeadRight,Number,Turn-up ring right position bead setting,右卷边罩位置_胎圈芯定位,mm,187,TB144,1.5,,2026/7/18 11:57,2026/7/18 19:57,0,1,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69091
123209,123209,9.92671E+11,C1,100,892671414300,1563307000,RE,1,245/45 R20 (1+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190269,TB1_BS_TimeBeadFixationDelay,Number,Turn-up rings delay after bladder inflation,胶囊充气后的卷边罩等待时间,s,0.4,TB144,0.1,,2026/7/18 8:17,2026/7/18 16:17,0,0.1,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69091
123209,123209,9.92671E+11,C1,100,992670596700,1563307000,RE,1,245/45 R20 (1+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190259,TB1_BS_PositionSettingBeadLeft,Number,Turn-up ring left position bead setting,左卷边罩位置_胎圈芯定位,mm,187,TB144,1,,2026/7/18 8:17,2026/7/18 16:17,0,1,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69091
123209,123209,9.92671E+11,C1,100,992670596700,1563307000,RE,1,245/45 R20 (1+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB144,-5,,2026/7/18 8:17,2026/7/18 16:17,0,-5,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69091
123209,123209,9.92671E+11,C1,100,992670596700,1563307000,RE,1,245/45 R20 (1+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB144,-12,,2026/7/18 12:35,2026/7/18 20:35,0,-10,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69091
123209,123209,9.92671E+11,C1,100,992670596700,1563307000,RE,1,245/45 R20 (1+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB144,15,,2026/7/18 8:17,2026/7/18 16:17,0,15,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69091
123209,123209,9.92671E+11,C1,100,892671414300,1563307000,RE,1,245/45 R20 (1+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190003,TB1_IL_Friction,Number,Lay-on friction IL,IL 安装摩擦,%,100,TB144,-1,,2026/7/18 8:17,2026/7/18 16:17,0,-1,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69091
123209,123209,9.92671E+11,C1,100,992670596700,1563307000,RE,1,245/45 R20 (1+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190066,TB1_PL1_Friction,Number,Lay-on friction PLY 1,PLY 1 安装摩擦,%,99,TB144,-1,,2026/7/18 8:17,2026/7/18 16:17,0,-1,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69091
123209,123209,9.92671E+11,C1,100,992670596700,1563307000,RE,1,245/45 R20 (1+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190338,TB1_IL_SpeedLayonDrum,Number,Lay-on speed IL,IL 安装速度,m/min,100,TB144,-40,,2026/7/18 13:14,2026/7/18 21:14,0,-30,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69091
123209,123209,9.92671E+11,C1,100,992670596700,1563307000,RE,1,245/45 R20 (1+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190392,TB1_SW_SpeedLayonDrum,Number,Lay-on speed SW,SW 安装速度,m/min,90,TB144,-10,,2026/7/18 8:17,2026/7/18 16:17,0,-10,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69091
167527,167527,9.92671E+11,C1,100,992670596700,1558557000,RE,1,225/45 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190272,TB1_BS_TimeResident,Number,Bead setting time,胎圈芯放置时间,s,0.4,TB173,0.2,,2026/7/18 8:17,2026/7/18 16:17,0,0.2,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69005
167527,167527,9.92671E+11,C1,100,892671414300,1558557000,RE,1,225/45 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,125,TB173,-10,,2026/7/18 8:17,2026/7/18 16:17,0,-10,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69005
167527,167527,9.92671E+11,C1,100,992670596700,1558557000,RE,1,225/45 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB173,15,,2026/7/18 8:17,2026/7/18 16:17,0,15,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69005
167527,167527,9.92671E+11,C1,100,992670596700,1558557000,RE,1,225/45 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,125,TB173,-5,,2026/7/18 8:17,2026/7/18 16:17,0,-5,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69005
167527,167527,9.92671E+11,C1,100,992670596700,1558557000,RE,1,225/45 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190066,TB1_PL1_Friction,Number,Lay-on friction PLY 1,PLY 1 安装摩擦,%,99,TB173,-1,,2026/7/18 8:17,2026/7/18 16:17,0,-1,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69005
167527,167527,9.92671E+11,C1,100,992670596700,1558557000,RE,1,225/45 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190003,TB1_IL_Friction,Number,Lay-on friction IL,IL 安装摩擦,%,100,TB173,-0.5,,2026/7/18 8:17,2026/7/18 16:17,0,-0.5,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69005
167527,167527,9.92671E+11,C1,100,892671414300,1558557000,RE,1,225/45 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190349,TB1_PL1_SpeedLayonDrum,Number,Lay-on speed PLY 1,PLY 1 安装速度,m/min,110,TB173,-10,,2026/7/18 8:17,2026/7/18 16:17,0,-10,,2026/7/18 8:17,2026/7/18 16:17,CGMS_uih69005
156496,156496,9.92671E+11,C1,100,992670596700,0312691000,RE,1,245/45 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190066,TB1_PL1_Friction,Number,Lay-on friction PLY 1,PLY 1 安装摩擦,%,99,TB111,-1,,2026/7/18 8:12,2026/7/18 16:12,0,-1,,2026/7/18 8:12,2026/7/18 16:12,CGMS_uih69083
156496,156496,9.92671E+11,C1,100,992670596700,0312691000,RE,1,245/45 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,135,TB111,-10,,2026/7/18 8:12,2026/7/18 16:12,-12,-10,,2026/7/18 8:12,2026/7/18 16:12,CGMS_uih69083
156496,156496,9.92671E+11,C1,100,992670596700,0312691000,RE,1,245/45 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,135,TB111,-5,,2026/7/18 8:12,2026/7/18 16:12,-8,-5,,2026/7/18 8:12,2026/7/18 16:12,CGMS_uih69083
156496,156496,9.92671E+11,C1,100,992670596700,0312691000,RE,1,245/45 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190338,TB1_IL_SpeedLayonDrum,Number,Lay-on speed IL,IL 安装速度,m/min,100,TB111,10,,2026/7/18 8:12,2026/7/18 16:12,-30,10,,2026/7/18 8:12,2026/7/18 16:12,CGMS_uih69083
156496,156496,9.92671E+11,C1,100,892671414300,0312691000,RE,1,245/45 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190003,TB1_IL_Friction,Number,Lay-on friction IL,IL 安装摩擦,%,100,TB111,0.3,,2026/7/18 8:12,2026/7/18 16:12,-1,0.3,,2026/7/18 8:12,2026/7/18 16:12,CGMS_uih69083
156496,156496,9.92671E+11,C1,100,992670596700,0312691000,RE,1,245/45 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190349,TB1_PL1_SpeedLayonDrum,Number,Lay-on speed PLY 1,PLY 1 安装速度,m/min,110,TB111,10,,2026/7/18 8:12,2026/7/18 16:12,0,10,,2026/7/18 8:12,2026/7/18 16:12,CGMS_uih69083
138461,138461,9.92671E+11,C1,100,992670596700,0313849000,RE,1,225/60 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190259,TB1_BS_PositionSettingBeadLeft,Number,Turn-up ring left position bead setting,左卷边罩位置_胎圈芯定位,mm,203,TB163,0,,2026/7/23 6:32,2026/7/23 14:32,-2.5,-1.5,,2026/7/18 8:07,2026/7/18 16:07,CGMS_uih69081
138461,138461,9.92671E+11,C1,100,992670596700,0313849000,RE,1,225/60 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190272,TB1_BS_TimeResident,Number,Bead setting time,胎圈芯放置时间,s,0.6,TB163,0,,2026/7/18 8:43,2026/7/18 16:43,0,0.4,,2026/7/18 8:05,2026/7/18 16:05,CGMS_uih69081
167610,167610,9.92671E+11,C1,100,992670596700,0315718000,RE,1,255/40 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190269,TB1_BS_TimeBeadFixationDelay,Number,Turn-up rings delay after bladder inflation,胶囊充气后的卷边罩等待时间,s,0.4,TB143,0.2,,2026/7/18 7:58,2026/7/18 15:58,0,0.2,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69089
167610,167610,9.92671E+11,C1,100,892671414300,0315718000,RE,1,255/40 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB143,-10,,2026/7/18 7:58,2026/7/18 15:58,0,-10,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69089
167610,167610,9.92671E+11,C1,100,992670596700,0315718000,RE,1,255/40 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB143,-10,,2026/7/18 7:58,2026/7/18 15:58,0,-10,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69089
167610,167610,9.92671E+11,C1,100,992670596700,0315718000,RE,1,255/40 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB143,10,,2026/7/18 7:58,2026/7/18 15:58,0,10,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69089
167610,167610,9.92671E+11,C1,100,992670596700,0315718000,RE,1,255/40 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190349,TB1_PL1_SpeedLayonDrum,Number,Lay-on speed PLY 1,PLY 1 安装速度,m/min,110,TB143,-20,,2026/7/18 7:58,2026/7/18 15:58,0,-20,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69089
167610,167610,9.92671E+11,C1,100,992670596700,0315718000,RE,1,255/40 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190003,TB1_IL_Friction,Number,Lay-on friction IL,IL 安装摩擦,%,100,TB143,-1,,2026/7/18 7:58,2026/7/18 15:58,0,-1,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69089
167610,167610,9.92671E+11,C1,100,892671414300,0315718000,RE,1,255/40 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190338,TB1_IL_SpeedLayonDrum,Number,Lay-on speed IL,IL 安装速度,m/min,100,TB143,-30,,2026/7/18 7:58,2026/7/18 15:58,0,-30,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69089
167610,167610,9.92671E+11,C1,100,992670596700,0315718000,RE,1,255/40 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190066,TB1_PL1_Friction,Number,Lay-on friction PLY 1,PLY 1 安装摩擦,%,99,TB143,0,,2026/7/18 11:02,2026/7/18 19:02,0,-1,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69089
132716,132716,9.92671E+11,C1,100,992670596700,0315997000,CHY,1,235/45 R20 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190392,TB1_SW_SpeedLayonDrum,Number,Lay-on speed SW,SW 安装速度,m/min,90,TB184,-20,,2026/7/29 17:59,2026/7/30 1:59,-20,-10,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69094
132716,132716,9.92671E+11,C1,100,992670596700,0315997000,CHY,1,235/45 R20 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190349,TB1_PL1_SpeedLayonDrum,Number,Lay-on speed PLY 1,PLY 1 安装速度,m/min,110,TB184,-20,,2026/7/29 17:59,2026/7/30 1:59,-20,-10,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69094
132716,132716,9.92671E+11,C1,100,992670596700,0315997000,CHY,1,235/45 R20 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190338,TB1_IL_SpeedLayonDrum,Number,Lay-on speed IL,IL 安装速度,m/min,100,TB184,-30,,2026/7/29 17:59,2026/7/30 1:59,-30,-20,,2026/7/18 7:58,2026/7/18 15:58,CGMS_uih69094
145284,145284,9.92671E+11,C1,100,892671414300,0315657000,RE,1,225/45 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190269,TB1_BS_TimeBeadFixationDelay,Number,Turn-up rings delay after bladder inflation,胶囊充气后的卷边罩等待时间,s,0.4,TB132,0.2,,2026/7/18 7:53,2026/7/18 15:53,0,0.2,,2026/7/18 7:53,2026/7/18 15:53,CGMS_uih69094
91359,91359,9.92671E+11,C1,100,992670596700,0313745000,MAX,1,225/55 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190260,TB1_BS_PositionSettingBeadRight,Number,Turn-up ring right position bead setting,右卷边罩位置_胎圈芯定位,mm,200,TB175,0.5,,2026/7/18 6:15,2026/7/18 14:15,0,0.5,,2026/7/18 6:15,2026/7/18 14:15,CGMS_uih69007
91359,91359,9.92671E+11,C1,100,992670596700,0313745000,MAX,1,225/55 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190259,TB1_BS_PositionSettingBeadLeft,Number,Turn-up ring left position bead setting,左卷边罩位置_胎圈芯定位,mm,200,TB175,-0.5,,2026/7/18 6:15,2026/7/18 14:15,0,-0.5,,2026/7/18 6:15,2026/7/18 14:15,CGMS_uih69007
36561,36561,9.9267E+11,C1,100,992670596700,0357402000,BMW,1,205/60 R 16 (2+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,125,TB133,0,,2026/7/18 5:30,2026/7/18 13:30,5,0,,2026/7/18 5:30,2026/7/18 13:30,CGMS_uih69083
36561,36561,9.9267E+11,C1,100,992670596700,0357402000,BMW,1,205/60 R 16 (2+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190349,TB1_PL1_SpeedLayonDrum,Number,Lay-on speed PLY 1,PLY 1 安装速度,m/min,110,TB133,-20,,2026/7/18 5:30,2026/7/18 13:30,10,-20,,2026/7/18 5:30,2026/7/18 13:30,CGMS_uih69083
136361,136361,9.92671E+11,C1,100,892671414300,0315609000,CHA,1,235/45 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190003,TB1_IL_Friction,Number,Lay-on friction IL,IL 安装摩擦,%,100,TB151,-1.5,,2026/7/18 4:53,2026/7/18 12:53,-1,-1.5,,2026/7/18 4:53,2026/7/18 12:53,CGMS_uih69091
145008,145008,9.92671E+11,C1,100,992670596700,0316213000,RE,1,215/50 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB151,10,,2026/7/18 4:47,2026/7/18 12:47,5,10,,2026/7/18 4:47,2026/7/18 12:47,CGMS_uih69091
136361,136361,9.92671E+11,C1,100,992670596700,0315609000,CHA,1,235/45 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,135,TB151,-5,,2026/7/18 4:36,2026/7/18 12:36,-10,-5,,2026/7/18 4:36,2026/7/18 12:36,CGMS_uih69091
163565,163565,9.92671E+11,C1,100,992670596700,0359764000,RE,3,235/55 R19 (C+0),已放行,125,Phase IV TBM-KM,四期 TBM-KM,119,Tire Building Stage 1,1190260,TB1_BS_PositionSettingBeadRight,Number,Turn-up ring right position bead setting,右卷边罩位置_胎圈芯定位,mm,206,TB1C1,-4.5,,2026/7/28 8:09,2026/7/28 16:09,-5,-2,,2026/7/18 3:15,2026/7/18 11:15,CGMS_141244
163565,163565,9.92671E+11,C1,100,992670596700,0359764000,RE,3,235/55 R19 (C+0),已放行,125,Phase IV TBM-KM,四期 TBM-KM,119,Tire Building Stage 1,1190259,TB1_BS_PositionSettingBeadLeft,Number,Turn-up ring left position bead setting,左卷边罩位置_胎圈芯定位,mm,206,TB1C1,0,,2026/7/18 3:15,2026/7/18 11:15,-1,0,,2026/7/18 3:15,2026/7/18 11:15,CGMS_141244
166171,166171,9.92671E+11,C1,100,892671414300,0316905000,GEELY,1,255/40 R21 (C+0),已放行,125,Phase IV TBM-KM,四期 TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB1B1,5,,2026/7/18 2:36,2026/7/18 10:36,0,5,,2026/7/18 2:36,2026/7/18 10:36,CGMS_110690
167397,167397,8.92671E+11,C1,100,992670596700,ET533888,JAC,1,275/50 R21 (1+3/4),历史记录,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190319,TB1_PL2_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY2,mm,165,TB152,-10,,2026/7/18 2:29,2026/7/18 10:29,0,-10,,2026/7/18 2:29,2026/7/18 10:29,CGMS_uih69089
166554,166554,9.92671E+11,C1,100,992670596700,0359754000,RE,2,225/65 R17 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB163,15,,2026/7/18 2:11,2026/7/18 10:11,0,15,,2026/7/18 2:11,2026/7/18 10:11,CGMS_uih69081
165521,165521,9.92671E+11,C1,100,992670596700,0315568000,BY,1,255/45 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB134,-15,,2026/7/18 2:04,2026/7/18 10:04,0,-15,,2026/7/18 2:04,2026/7/18 10:04,CGMS_uih69088
165521,165521,9.92671E+11,C1,100,992670596700,0315568000,BY,1,255/45 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB134,-15,,2026/7/28 9:05,2026/7/28 17:05,0,-10,,2026/7/18 2:04,2026/7/18 10:04,CGMS_uih69088
165521,165521,9.92671E+11,C1,100,892671414300,0315568000,BY,1,255/45 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190272,TB1_BS_TimeResident,Number,Bead setting time,胎圈芯放置时间,s,0.4,TB134,0.3,,2026/7/18 2:02,2026/7/18 10:02,0,0.3,,2026/7/18 2:02,2026/7/18 10:02,CGMS_uih69088
165521,165521,9.92671E+11,C1,100,992670596700,0315568000,BY,1,255/45 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190323,TB1_SW_DistanceServicerToDrum,Number,Lay-on position,安装位置_SW,mm,85,TB134,10,,2026/7/18 2:02,2026/7/18 10:02,0,10,,2026/7/18 2:02,2026/7/18 10:02,CGMS_uih69088
165521,165521,9.92671E+11,C1,100,992670596700,0315568000,BY,1,255/45 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190003,TB1_IL_Friction,Number,Lay-on friction IL,IL 安装摩擦,%,100,TB134,-1,,2026/7/18 2:02,2026/7/18 10:02,0,-1,,2026/7/18 2:02,2026/7/18 10:02,CGMS_uih69088
165521,165521,9.92671E+11,C1,100,992670596700,0315568000,BY,1,255/45 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190338,TB1_IL_SpeedLayonDrum,Number,Lay-on speed IL,IL 安装速度,m/min,100,TB134,-30,,2026/7/18 2:02,2026/7/18 10:02,0,-30,,2026/7/18 2:02,2026/7/18 10:02,CGMS_uih69088
165521,165521,9.92671E+11,C1,100,992670596700,0315568000,BY,1,255/45 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190066,TB1_PL1_Friction,Number,Lay-on friction PLY 1,PLY 1 安装摩擦,%,99,TB134,-1,,2026/7/18 2:02,2026/7/18 10:02,0,-1,,2026/7/18 2:02,2026/7/18 10:02,CGMS_uih69088
133447,133447,9.92671E+11,C1,100,892671414300,0315644000,FAW,1,235/50 R20 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190316,TB1_IL_DistanceServicerToDrum,Number,Lay-on position,安装位置_IL,mm,140,TB184,5,,2026/7/18 1:39,2026/7/18 9:39,-5,5,,2026/7/18 1:39,2026/7/18 9:39,CGMS_uih69094
135515,135515,9.92671E+11,C1,100,992670596700,0359780000,RE,1,255/45 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190272,TB1_BS_TimeResident,Number,Bead setting time,胎圈芯放置时间,s,0.4,TB134,0.3,,2026/7/18 1:21,2026/7/18 9:21,0,0.3,,2026/7/18 1:21,2026/7/18 9:21,CGMS_uih69088
135515,135515,9.92671E+11,C1,100,992670596700,0359780000,RE,1,255/45 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190260,TB1_BS_PositionSettingBeadRight,Number,Turn-up ring right position bead setting,右卷边罩位置_胎圈芯定位,mm,199,TB134,1,,2026/7/18 1:21,2026/7/18 9:21,0,1,,2026/7/18 1:21,2026/7/18 9:21,CGMS_uih69088
135515,135515,9.92671E+11,C1,100,992670596700,0359780000,RE,1,255/45 R19 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190259,TB1_BS_PositionSettingBeadLeft,Number,Turn-up ring left position bead setting,左卷边罩位置_胎圈芯定位,mm,199,TB134,1,,2026/7/18 1:21,2026/7/18 9:21,0,1,,2026/7/18 1:21,2026/7/18 9:21,CGMS_uih69088
77795,77795,9.9267E+11,C1,100,992670596700,0313133000,FAW,1,255/45 R20 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB186,-15,,2026/7/21 0:19,2026/7/21 8:19,-10,-5,,2026/7/18 1:08,2026/7/18 9:08,CGMS_uih69093
77795,77795,9.9267E+11,C1,100,892671414300,0313133000,FAW,1,255/45 R20 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190318,TB1_PL1_DistanceServicerToDrum,Number,Lay-on position,安装位置_PLY1,mm,140,TB186,-15,,2026/7/21 0:19,2026/7/21 8:19,0,-10,,2026/7/18 1:06,2026/7/18 9:06,CGMS_uih69093
161399,161399,9.92671E+11,C1,100,992670596700,0317059000,RE,1,235/45 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190003,TB1_IL_Friction,Number,Lay-on friction IL,IL 安装摩擦,%,100,TB151,-1.5,,2026/7/20 9:52,2026/7/20 17:52,-2,-1,,2026/7/18 1:02,2026/7/18 9:02,CGMS_uih69091
36561,36561,9.9267E+11,C1,100,992670596700,0357402000,BMW,1,205/60 R 16 (2+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190003,TB1_IL_Friction,Number,Lay-on friction IL,IL 安装摩擦,%,100,TB133,-9,,2026/7/18 8:29,2026/7/18 16:29,-10,-7,,2026/7/18 0:56,2026/7/18 8:56,CGMS_uih69083
161399,161399,9.92671E+11,C1,100,992670596700,0317059000,RE,1,235/45 R18 (C+0),已放行,28,TBM-KM,TBM-KM,119,Tire Building Stage 1,1190066,TB1_PL1_Friction,Number,Lay-on friction PLY 1,PLY 1 安装摩擦,%,99,TB151,-3,,2026/7/18 0:52,2026/7/18 8:52,-2,-3,,2026/7/18 0:52,2026/7/18 8:52,CGMS_uih69091
